,Importance
first_road_number_1197.0,6.7186277392367875e-06
first_road_number_3134.0,6.717803089213481e-06
first_road_number_6180.0,6.713263495377935e-06
first_road_number_3113.0,6.6848560272582984e-06
first_road_number_3440.0,6.663823114213824e-06
first_road_number_3139.0,6.6278635907813565e-06
first_road_number_3085.0,6.613374243798282e-06
first_road_number_482.0,6.595371057928794e-06
first_road_number_6267.0,6.574597508684336e-06
first_road_number_2247.0,6.560107454172039e-06
first_road_number_1239.0,6.5196746570095675e-06
first_road_number_6349.0,6.506110831396748e-06
first_road_number_119.0,6.482776918741424e-06
first_road_number_4196.0,6.472718672283812e-06
first_road_number_5288.0,6.472104577581357e-06
first_road_number_1164.0,6.4710197866404865e-06
first_road_number_1525.0,6.458109743364541e-06
first_road_number_4504.0,6.454091993358949e-06
first_road_number_4138.0,6.449747085890528e-06
first_road_number_6393.0,6.442668475830625e-06
first_road_number_4580.0,6.418570289405863e-06
first_road_number_5172.0,6.417957992978992e-06
first_road_number_4349.0,6.389943994091901e-06
first_road_number_5242.0,6.374512344585391e-06
first_road_number_5391.0,6.325380951760361e-06
first_road_number_5463.0,6.318989916050499e-06
first_road_number_6251.0,6.301994510713243e-06
first_road_number_5312.0,6.2961730595260335e-06
first_road_number_6402.0,6.27747225741384e-06
first_road_number_4157.0,6.235453101783264e-06
first_road_number_6345.0,6.204529951781605e-06
first_road_number_1062.0,6.2009226574667614e-06
first_road_number_3165.0,6.194880247971518e-06
first_road_number_3325.0,6.1696475264708555e-06
first_road_number_5327.0,6.150565261707688e-06
first_road_number_5188.0,6.145220359629459e-06
first_road_number_5380.0,6.142788228773599e-06
first_road_number_5229.0,6.139237231065918e-06
first_road_number_133.0,6.13293626136978e-06
first_road_number_1411.0,6.1107430668157376e-06
first_road_number_1329.0,6.099150105734546e-06
first_road_number_6302.0,6.08999604969877e-06
first_road_number_2194.0,6.03045130110527e-06
first_road_number_1278.0,5.999624475489547e-06
first_road_number_2200.0,5.946668246977381e-06
first_road_number_3377.0,5.926661705036584e-06
first_road_number_5088.0,5.891946737733432e-06
first_road_number_1171.0,5.891601246006803e-06
first_road_number_3144.0,5.835867703277721e-06
first_road_number_6451.0,5.825416669549392e-06
first_road_number_4012.0,5.798236268485079e-06
first_road_number_2034.0,5.793258150134714e-06
first_road_number_3271.0,5.782982724502528e-06
first_road_number_3088.0,5.777631707088094e-06
first_road_number_5009.0,5.755042913423854e-06
first_road_number_6478.0,5.754365916175283e-06
first_road_number_5008.0,5.741562971961447e-06
first_road_number_150.0,5.738888586156248e-06
first_road_number_6105.0,5.73734165074832e-06
first_road_number_3260.0,5.723041844548364e-06
first_road_number_5116.0,5.717920644315657e-06
first_road_number_5045.0,5.6977836669333004e-06
first_road_number_2223.0,5.692994729296285e-06
first_road_number_1092.0,5.686391112862772e-06
first_road_number_4042.0,5.6761212565171e-06
first_road_number_2198.0,5.6720188401542386e-06
first_road_number_5053.0,5.665744203689325e-06
first_road_number_6443.0,5.657637196808331e-06
first_road_number_5179.0,5.630695464775696e-06
first_road_number_3075.0,5.622213770966448e-06
first_road_number_3201.0,5.604238370110417e-06
first_road_number_3186.0,5.58498405572387e-06
first_road_number_2056.0,5.5803059406213034e-06
first_road_number_6024.0,5.559120927093838e-06
first_road_number_6054.0,5.549450930771082e-06
first_road_number_5292.0,5.5332221276109015e-06
first_road_number_5397.0,5.527157436424809e-06
first_road_number_4028.0,5.48906573022883e-06
first_road_number_3293.0,5.486337068226418e-06
first_road_number_6143.0,5.477984005506999e-06
first_road_number_6409.0,5.47739887976543e-06
first_road_number_9.0,5.442463429422842e-06
first_road_number_1264.0,5.431747926110943e-06
first_road_number_2019.0,5.419964912648759e-06
first_road_number_6382.0,5.404345994992304e-06
first_road_number_5020.0,5.386959115661139e-06
first_road_number_3141.0,5.368876761546389e-06
first_road_number_5084.0,5.352815517790348e-06
first_road_number_359.0,5.341474890584507e-06
first_road_number_1272.0,5.338785843330742e-06
first_road_number_6317.0,5.313956361241389e-06
first_road_number_5150.0,5.2915466336182165e-06
first_road_number_4139.0,5.283300862416566e-06
first_road_number_2212.0,5.277601693325334e-06
first_road_number_5056.0,5.275273658341418e-06
first_road_number_3254.0,5.272386447253381e-06
first_road_number_2000.0,5.270854222188753e-06
first_road_number_6056.0,5.231223127410003e-06
first_road_number_4032.0,5.223606210742548e-06
first_road_number_3402.0,5.204231799196513e-06
first_road_number_6129.0,5.168199453807328e-06
first_road_number_6541.0,5.155969553649807e-06
first_road_number_4424.0,5.14621945206488e-06
first_road_number_3137.0,5.137600952542653e-06
first_road_number_6410.0,5.1367591577100614e-06
first_road_number_5493.0,5.125244908494332e-06
first_road_number_4541.0,5.124451617274153e-06
first_road_number_4060.0,5.123713772641471e-06
first_road_number_6100.0,5.111688087679495e-06
first_road_number_2018.0,5.108962191162948e-06
first_road_number_3276.0,5.106071531679338e-06
first_road_number_5157.0,5.102841693428288e-06
first_road_number_1284.0,5.076448039946818e-06
first_road_number_2201.0,5.054179927286413e-06
first_road_number_1501.0,5.03961902106108e-06
first_road_number_5245.0,5.033000024430497e-06
first_road_number_5233.0,5.028446208954599e-06
first_road_number_1046.0,5.022656381484343e-06
first_road_number_567.0,4.999769497576308e-06
first_road_number_6469.0,4.999248885817502e-06
first_road_number_4304.0,4.939143324534943e-06
first_road_number_163.0,4.931848652153605e-06
first_road_number_5439.0,4.907343547504445e-06
first_road_number_1247.0,4.89633152441118e-06
first_road_number_6520.0,4.887112457899696e-06
first_road_number_1421.0,4.879169537981182e-06
first_road_number_399.0,4.879169537981182e-06
first_road_number_4027.0,4.8710452502321566e-06
first_road_number_3105.0,4.826629644154768e-06
first_road_number_3089.0,4.814889687282102e-06
first_road_number_261.0,4.7910311162771265e-06
first_road_number_176.0,4.778087599147958e-06
first_road_number_1441.0,4.743609677115108e-06
first_road_number_516.0,4.733280035898753e-06
first_road_number_3297.0,4.717911863794962e-06
first_road_number_5307.0,4.676591550137887e-06
first_road_number_4359.0,4.659679991865881e-06
first_road_number_4078.0,4.653410703284582e-06
first_road_number_4477.0,4.643205520660042e-06
first_road_number_4195.0,4.627939131365868e-06
first_road_number_5243.0,4.621580004533603e-06
first_road_number_1430.0,4.6213866360436134e-06
first_road_number_6287.0,4.614840889408543e-06
first_road_number_3202.0,4.607924524450181e-06
first_road_number_2259.0,4.594617498679184e-06
first_road_number_1392.0,4.577199800345498e-06
first_road_number_6274.0,4.573557372137841e-06
first_road_number_6434.0,4.550145277164576e-06
first_road_number_1312.0,4.550145277164575e-06
first_road_number_3257.0,4.546308900216676e-06
first_road_number_3404.0,4.541107230691001e-06
first_road_number_5257.0,4.535386191185702e-06
first_road_number_5142.0,4.526485860229058e-06
first_road_number_3411.0,4.493655495486818e-06
first_road_number_1464.0,4.49056979180294e-06
first_road_number_3083.0,4.490470792576686e-06
first_road_number_3203.0,4.482926286046328e-06
first_road_number_5112.0,4.467000963781681e-06
first_road_number_5223.0,4.46234118250479e-06
first_road_number_4428.0,4.447961221254912e-06
first_road_number_1050.0,4.438511204223968e-06
first_road_number_5232.0,4.430166525869241e-06
first_road_number_4378.0,4.4251898939534085e-06
first_road_number_1179.0,4.421725949139847e-06
first_road_number_1428.0,4.41327050773199e-06
first_road_number_6106.0,4.400407694165974e-06
first_road_number_4301.0,4.396540985692666e-06
first_road_number_6291.0,4.393896295981918e-06
first_road_number_292.0,4.386964558067484e-06
first_road_number_6268.0,4.385152216951049e-06
first_road_number_5353.0,4.371197843461861e-06
first_road_number_2003.0,4.371122163707891e-06
first_road_number_1527.0,4.350935043987382e-06
first_road_number_4252.0,4.293010276147051e-06
first_road_number_4601.0,4.272689650118516e-06
first_road_number_2039.0,4.24762808379811e-06
first_road_number_5092.0,4.232930429570375e-06
first_road_number_6389.0,4.214859447419166e-06
first_road_number_6269.0,4.212082690783447e-06
first_road_number_4059.0,4.1978320330329465e-06
first_road_number_2008.0,4.1687905240256276e-06
first_road_number_5296.0,4.159872750989165e-06
first_road_number_528.0,4.156400058692697e-06
first_road_number_1444.0,4.121730083646814e-06
first_road_number_3413.0,4.117200654661473e-06
first_road_number_6205.0,4.112537952275752e-06
first_road_number_5390.0,4.097421663847335e-06
first_road_number_4393.0,4.092890559742219e-06
first_road_number_3350.0,4.07541739015313e-06
first_road_number_6228.0,4.068363255336112e-06
first_road_number_2103.0,4.02588636209851e-06
first_road_number_3306.0,4.0192534818645055e-06
first_road_number_1191.0,4.012008653196237e-06
first_road_number_3174.0,4.010198541727628e-06
first_road_number_4483.0,4.004515170872757e-06
first_road_number_522.0,3.999866074051969e-06
first_road_number_6464.0,3.969384591966241e-06
first_road_number_6019.0,3.934222143282341e-06
first_road_number_5143.0,3.9156583672298245e-06
first_road_number_4666.0,3.882735230614738e-06
first_road_number_6099.0,3.875234415235731e-06
first_road_number_6479.0,3.841189752456799e-06
first_road_number_3145.0,3.841189752456799e-06
first_road_number_2006.0,3.832675861944302e-06
first_road_number_5100.0,3.825273469697712e-06
first_road_number_5477.0,3.8214315531945295e-06
first_road_number_2187.0,3.8149361513792235e-06
first_road_number_694.0,3.784968460666103e-06
first_road_number_2046.0,3.750975111062516e-06
first_road_number_5704.0,3.7247900629884117e-06
first_road_number_1378.0,3.703021320811078e-06
first_road_number_4192.0,3.703021320811078e-06
first_road_number_4016.0,3.701979321077932e-06
first_road_number_6224.0,3.701979321077932e-06
first_road_number_6475.0,3.6822379696414187e-06
first_road_number_5407.0,3.6821464393229752e-06
first_road_number_6074.0,3.663669484414607e-06
first_road_number_2108.0,3.645895472568574e-06
first_road_number_1121.0,3.6372726413383368e-06
first_road_number_1089.0,3.622892904193284e-06
first_road_number_3033.0,3.6154861690329132e-06
first_road_number_667.0,3.6103243092188267e-06
first_road_number_209.0,3.592772175949466e-06
first_road_number_6164.0,3.579779837300151e-06
first_road_number_6452.0,3.5792511743642596e-06
first_road_number_3097.0,3.5487425874000715e-06
first_road_number_4014.0,3.5003626095989067e-06
first_road_number_3240.0,3.4909629420477245e-06
first_road_number_3070.0,3.4909629420477245e-06
first_road_number_4071.0,3.480878819788059e-06
first_road_number_3178.0,3.4779407653768756e-06
first_road_number_472.0,3.455943393337636e-06
first_road_number_6258.0,3.4490564745733706e-06
first_road_number_467.0,3.4490564745733706e-06
first_road_number_670.0,3.4378189967130457e-06
first_road_number_3309.0,3.435459358460568e-06
first_road_number_2071.0,3.4272704108922215e-06
first_road_number_2155.0,3.4216550554603615e-06
first_road_number_2117.0,3.4119730792501123e-06
first_road_number_1160.0,3.40835268160829e-06
first_road_number_389.0,3.342028032161861e-06
first_road_number_6416.0,3.318892420465056e-06
first_road_number_4501.0,3.3081510721325805e-06
first_road_number_3219.0,3.2972523284691792e-06
first_road_number_4667.0,3.2821566987106627e-06
first_road_number_4166.0,3.2821025766657055e-06
first_road_number_2158.0,3.260632052804325e-06
first_road_number_3230.0,3.2107270346044262e-06
first_road_number_4075.0,3.1982906748599313e-06
first_road_number_1138.0,3.1895656104988777e-06
first_road_number_6237.0,3.162789777183694e-06
first_road_number_681.0,3.1391142289395625e-06
first_road_number_1269.0,3.137944340466343e-06
first_road_number_6528.0,3.1318324600339074e-06
first_road_number_393.0,3.124174367787088e-06
first_road_number_3007.0,3.099808693280022e-06
first_road_number_5509.0,3.0995967880210155e-06
first_road_number_6900.0,3.086534306917649e-06
first_road_number_1117.0,3.0596893786764646e-06
first_road_number_5210.0,3.0589840151313197e-06
first_road_number_2054.0,3.033332731081433e-06
first_road_number_5204.0,3.0120627397563453e-06
first_road_number_1122.0,2.9563143348838464e-06
first_road_number_1365.0,2.919846031033266e-06
vehicle_type_Electric motorcycle,2.8750156711091103e-06
first_road_number_4633.0,2.8582049283682337e-06
first_road_number_2191.0,2.802642638425552e-06
first_road_number_6161.0,2.792550987734105e-06
first_road_number_4256.0,2.782027747692722e-06
first_road_number_4054.0,2.724287238812178e-06
first_road_number_1169.0,2.6734297449918146e-06
first_road_number_3379.0,2.639054331234078e-06
first_road_number_1364.0,2.6337312093281434e-06
first_road_number_2133.0,2.5897058248027567e-06
first_road_number_1389.0,2.57147224189002e-06
first_road_number_3041.0,2.5658552729848438e-06
first_road_number_3432.0,2.5549666116412656e-06
first_road_number_6387.0,2.544057298261295e-06
first_road_number_4634.0,2.5283373871528507e-06
first_road_number_5299.0,2.411761909302499e-06
first_road_number_3099.0,2.408873294510559e-06
first_road_number_3120.0,2.401942418295968e-06
first_road_number_4254.0,2.374033846869756e-06
first_road_number_2015.0,2.3030662370231357e-06
first_road_number_2113.0,2.277659846715461e-06
first_road_number_3009.0,2.2679720201477427e-06
first_road_number_6320.0,2.2495105090913056e-06
first_road_number_2055.0,2.217247186933904e-06
first_road_number_2044.0,2.213876914855713e-06
first_road_number_257.0,2.1878974263236657e-06
first_road_number_1167.0,2.1586985999360733e-06
first_road_number_6189.0,2.1566741537831084e-06
first_road_number_2130.0,2.107249584066527e-06
first_road_number_3290.0,2.0427953603658427e-06
first_road_number_3344.0,2.0391100381506476e-06
first_road_number_1212.0,2.0271289166591817e-06
first_road_number_3353.0,1.98838162522001e-06
first_road_number_2290.0,1.968662152111335e-06
first_road_number_6193.0,1.968172082352857e-06
first_road_number_3302.0,1.939697776874267e-06
first_road_number_3416.0,1.932046670649867e-06
first_road_number_4642.0,1.921372873363563e-06
first_road_number_5285.0,1.908808985600587e-06
first_road_number_6225.0,1.8962265789854386e-06
first_road_number_6134.0,1.8839207416202757e-06
first_road_number_6236.0,1.864915028510892e-06
first_road_number_5149.0,1.8354628022583406e-06
first_road_number_6472.0,1.8135480211135658e-06
first_road_number_1359.0,1.8104534513140047e-06
first_road_number_3326.0,1.7955917298324455e-06
first_road_number_1450.0,1.7896255871821298e-06
first_road_number_1073.0,1.7892020770337276e-06
first_road_number_5505.0,1.7878217385958944e-06
first_road_number_4149.0,1.7737558533273563e-06
first_road_number_1320.0,1.7535691520895438e-06
first_road_number_1518.0,1.7515150745707707e-06
first_road_number_2021.0,1.7285353886055586e-06
first_road_number_4445.0,1.7254988324083953e-06
first_road_number_5052.0,1.7245282372866853e-06
first_road_number_5059.0,1.7009369390480282e-06
first_road_number_5054.0,1.6570362672762214e-06
first_road_number_4061.0,1.6423936791418522e-06
first_road_number_1419.0,1.6376035577945058e-06
first_road_number_3156.0,1.6104464444406932e-06
first_road_number_2407.0,1.5873851669150506e-06
first_road_number_3114.0,1.5759140779667851e-06
first_road_number_2142.0,1.5698722486128763e-06
first_road_number_4639.0,1.5662140545547175e-06
first_road_number_2075.0,1.5530581204248727e-06
first_road_number_2027.0,1.5516692459980653e-06
first_road_number_3348.0,1.549185962100734e-06
first_road_number_7.0,1.5232312937298754e-06
first_road_number_6169.0,1.5068023573177192e-06
first_road_number_6468.0,1.4629694556589102e-06
first_road_number_6057.0,1.4500922990044467e-06
first_road_number_3065.0,1.4470697290433834e-06
first_road_number_2204.0,1.4445434078483284e-06
first_road_number_1315.0,1.4433656118996484e-06
first_road_number_4442.0,1.4162321214096987e-06
first_road_number_5410.0,1.3372214419649887e-06
first_road_number_5187.0,1.2546215075575834e-06
first_road_number_3342.0,1.240218743464249e-06
first_road_number_115.0,1.2223356432757481e-06
first_road_number_3206.0,1.1843710427657422e-06
first_road_number_3062.0,1.1233759850756446e-06
first_road_number_4482.0,1.106297473488352e-06
first_road_number_4565.0,1.0933045218481148e-06
first_road_number_145.0,1.0236521170521485e-06
first_road_number_4507.0,9.946438119382355e-07
first_road_number_6292.0,9.263187939551241e-07
first_road_number_4208.0,9.166168095377426e-07
first_road_number_6431.0,9.12690397751585e-07
first_road_number_3399.0,8.911432483306041e-07
first_road_number_4118.0,8.704202442006877e-07
first_road_number_1294.0,7.93790207051713e-07
first_road_number_5219.0,7.589757096231128e-07
first_road_number_3180.0,7.564485686392638e-07
first_road_number_4168.0,7.451348466801836e-07
first_road_number_1133.0,7.389822592949719e-07
first_road_number_5470.0,7.122568535373245e-07
first_road_number_4183.0,7.110026425981086e-07
first_road_number_1440.0,6.883329626633618e-07
first_road_number_1255.0,6.595509671778032e-07
first_road_number_3199.0,6.530489674341953e-07
first_road_number_5023.0,6.47380126021102e-07
first_road_number_4033.0,6.409224378243423e-07
first_road_number_4209.0,6.382818097020647e-07
first_road_number_6048.0,6.104733155875243e-07
first_road_number_6027.0,6.051588549114142e-07
first_road_number_6165.0,5.997647384825202e-07
first_road_number_5189.0,5.610513363290654e-07
first_road_number_1448.0,5.087722026322675e-07
first_road_number_6083.0,4.937168036434448e-07
first_road_number_3143.0,4.622931841129571e-07
first_road_number_3122.0,4.583758662284091e-07
first_road_number_3370.0,4.569693881189659e-07
first_road_number_5108.0,4.3029492069323186e-07
first_road_number_1026.0,4.016827835250564e-07
first_road_number_6163.0,3.9798904462800606e-07
first_road_number_5246.0,3.9439973312192136e-07
first_road_number_3236.0,3.92100910157543e-07
first_road_number_5235.0,3.864056617273748e-07
first_road_number_1025.0,3.6630352467633666e-07
first_road_number_6536.0,3.514939561522339e-07
first_road_number_4214.0,3.3942764756207545e-07
first_road_number_5244.0,2.3488058811700615e-07
first_road_number_2152.0,2.2848469405948294e-07
first_road_number_6319.0,2.2365025962921764e-07
first_road_number_4172.0,2.1050662686523557e-07
first_road_number_324.0,2.0767524108427143e-07
first_road_number_5276.0,1.9954232480294556e-07
first_road_number_4438.0,1.8361680098042175e-07
first_road_number_2101.0,1.230107551470528e-07
first_road_number_1532.0,9.694605631842845e-08
first_road_number_5414.0,2.571569022370807e-08
first_road_number_2221.0,2.272898486677053e-08
first_road_number_6186.0,1.2578073922406492e-08
first_road_number_4133.0,0.0
first_road_number_5021.0,0.0
first_road_number_4115.0,0.0
first_road_number_4563.0,0.0
first_road_number_4570.0,0.0
first_road_number_4122.0,0.0
first_road_number_4588.0,0.0
first_road_number_4119.0,0.0
first_road_number_5258.0,0.0
first_road_number_4590.0,0.0
first_road_number_4624.0,0.0
first_road_number_4628.0,0.0
first_road_number_4630.0,0.0
first_road_number_3262.0,0.0
first_road_number_3261.0,0.0
first_road_number_4549.0,0.0
first_road_number_4141.0,0.0
first_road_number_4555.0,0.0
first_road_number_4542.0,0.0
first_road_number_654.0,0.0
first_road_number_4057.0,0.0
first_road_number_4055.0,0.0
first_road_number_4048.0,0.0
first_road_number_4047.0,0.0
first_road_number_5034.0,0.0
first_road_number_4046.0,0.0
first_road_number_4638.0,0.0
first_road_number_1002.0,0.0
first_road_number_4635.0,0.0
first_road_number_6093.0,0.0
first_road_number_4529.0,0.0
first_road_number_4156.0,0.0
first_road_number_4532.0,0.0
first_road_number_4152.0,0.0
first_road_number_4536.0,0.0
first_road_number_2272.0,0.0
first_road_number_3003.0,0.0
first_road_number_3032.0,0.0
first_road_number_3034.0,0.0
first_road_number_3039.0,0.0
first_road_number_3087.0,0.0
first_road_number_3106.0,0.0
first_road_number_6043.0,0.0
first_road_number_1047.0,0.0
first_road_number_3101.0,0.0
first_road_number_6049.0,0.0
first_road_number_6051.0,0.0
first_road_number_3091.0,0.0
first_road_number_4302.0,0.0
first_road_number_6059.0,0.0
first_road_number_3084.0,0.0
first_road_number_3045.0,0.0
first_road_number_6066.0,0.0
first_road_number_3080.0,0.0
first_road_number_3038.0,0.0
first_road_number_6127.0,0.0
first_road_number_3027.0,0.0
first_road_number_6126.0,0.0
first_road_number_3018.0,0.0
first_road_number_3017.0,0.0
first_road_number_3012.0,0.0
first_road_number_6103.0,0.0
first_road_number_3010.0,0.0
first_road_number_526.0,0.0
first_road_number_2502.0,0.0
first_road_number_6113.0,0.0
first_road_number_2450.0,0.0
first_road_number_2430.0,0.0
first_road_number_524.0,0.0
first_road_number_2300.0,0.0
first_road_number_2285.0,0.0
first_road_number_2280.0,0.0
first_road_number_6125.0,0.0
first_road_number_5024.0,0.0
first_road_number_687.0,0.0
first_road_number_4064.0,0.0
first_road_number_4468.0,0.0
first_road_number_685.0,0.0
first_road_number_3076.0,0.0
first_road_number_4491.0,0.0
first_road_number_4492.0,0.0
first_road_number_4493.0,0.0
first_road_number_4494.0,0.0
first_road_number_4503.0,0.0
first_road_number_4505.0,0.0
first_road_number_4506.0,0.0
first_road_number_4508.0,0.0
first_road_number_4509.0,0.0
first_road_number_4510.0,0.0
first_road_number_4164.0,0.0
first_road_number_4516.0,0.0
first_road_number_4447.0,0.0
first_road_number_4178.0,0.0
first_road_number_4461.0,0.0
first_road_number_4444.0,0.0
first_road_number_4187.0,0.0
first_road_number_3327.0,0.0
first_road_number_5184.0,0.0
first_road_number_5185.0,0.0
first_road_number_5186.0,0.0
first_road_number_5190.0,0.0
first_road_number_3314.0,0.0
first_road_number_3311.0,0.0
first_road_number_5195.0,0.0
first_road_number_1021.0,0.0
first_road_number_1020.0,0.0
first_road_number_2157.0,0.0
first_road_number_4521.0,0.0
first_road_number_4449.0,0.0
first_road_number_4450.0,0.0
first_road_number_4188.0,0.0
first_road_number_4446.0,0.0
first_road_number_4364.0,0.0
first_road_number_4070.0,0.0
first_road_number_4204.0,0.0
first_road_number_4517.0,0.0
first_road_number_4160.0,0.0
first_road_number_5037.0,0.0
first_road_number_4526.0,0.0
first_road_number_4106.0,0.0
first_road_number_4664.0,0.0
first_road_number_4668.0,0.0
first_road_number_4669.0,0.0
first_road_number_4714.0,0.0
first_road_number_4829.0,0.0
first_road_number_1005.0,0.0
first_road_number_4096.0,0.0
first_road_number_4085.0,0.0
first_road_number_4079.0,0.0
first_road_number_4076.0,0.0
first_road_number_4441.0,0.0
first_road_number_4427.0,0.0
first_road_number_4303.0,0.0
first_road_number_4213.0,0.0
first_road_number_4309.0,0.0
first_road_number_4284.0,0.0
first_road_number_4276.0,0.0
first_road_number_4313.0,0.0
first_road_number_4347.0,0.0
first_road_number_668.0,0.0
first_road_number_4352.0,0.0
first_road_number_4363.0,0.0
first_road_number_4376.0,0.0
first_road_number_4443.0,0.0
first_road_number_4379.0,0.0
first_road_number_4390.0,0.0
first_road_number_4220.0,0.0
first_road_number_4216.0,0.0
first_road_number_4399.0,0.0
first_road_number_3079.0,0.0
first_road_number_3111.0,0.0
first_road_number_3069.0,0.0
first_road_number_5371.0,0.0
first_road_number_5281.0,0.0
first_road_number_5282.0,0.0
first_road_number_5284.0,0.0
first_road_number_5290.0,0.0
first_road_number_5293.0,0.0
first_road_number_5294.0,0.0
first_road_number_1044.0,0.0
first_road_number_5374.0,0.0
first_road_number_1054.0,0.0
first_road_number_3149.0,0.0
first_road_number_5517.0,0.0
first_road_number_5569.0,0.0
first_road_number_5621.0,0.0
first_road_number_5903.0,0.0
first_road_number_5959.0,0.0
first_road_number_6000.0,0.0
first_road_number_5280.0,0.0
first_road_number_5278.0,0.0
first_road_number_5277.0,0.0
first_road_number_5295.0,0.0
first_road_number_5368.0,0.0
first_road_number_5306.0,0.0
first_road_number_3233.0,0.0
first_road_number_5302.0,0.0
first_road_number_3238.0,0.0
first_road_number_5260.0,0.0
first_road_number_3259.0,0.0
first_road_number_5263.0,0.0
first_road_number_5264.0,0.0
first_road_number_5265.0,0.0
first_road_number_3252.0,0.0
first_road_number_3249.0,0.0
first_road_number_5270.0,0.0
first_road_number_3248.0,0.0
first_road_number_5275.0,0.0
first_road_number_3163.0,0.0
first_road_number_3162.0,0.0
first_road_number_3158.0,0.0
first_road_number_5394.0,0.0
first_road_number_5403.0,0.0
first_road_number_5405.0,0.0
first_road_number_3190.0,0.0
first_road_number_3187.0,0.0
first_road_number_5417.0,0.0
first_road_number_5480.0,0.0
first_road_number_5418.0,0.0
first_road_number_3184.0,0.0
first_road_number_5424.0,0.0
first_road_number_3179.0,0.0
first_road_number_3177.0,0.0
first_road_number_5461.0,0.0
first_road_number_3176.0,0.0
first_road_number_5471.0,0.0
first_road_number_5472.0,0.0
first_road_number_5398.0,0.0
first_road_number_5393.0,0.0
first_road_number_568.0,0.0
first_road_number_5385.0,0.0
first_road_number_3173.0,0.0
first_road_number_3148.0,0.0
first_road_number_3146.0,0.0
first_road_number_6012.0,0.0
first_road_number_3142.0,0.0
first_road_number_3140.0,0.0
first_road_number_3136.0,0.0
first_road_number_3133.0,0.0
first_road_number_3125.0,0.0
first_road_number_6029.0,0.0
first_road_number_5515.0,0.0
first_road_number_5490.0,0.0
first_road_number_5375.0,0.0
first_road_number_5416.0,0.0
first_road_number_5377.0,0.0
first_road_number_5367.0,0.0
first_road_number_5359.0,0.0
first_road_number_3208.0,0.0
first_road_number_6207.0,0.0
first_road_number_6209.0,0.0
first_road_number_6210.0,0.0
first_road_number_2167.0,0.0
first_road_number_6213.0,0.0
first_road_number_2165.0,0.0
first_road_number_2162.0,0.0
first_road_number_2159.0,0.0
first_road_number_6223.0,0.0
first_road_number_6229.0,0.0
first_road_number_6185.0,0.0
first_road_number_2193.0,0.0
first_road_number_2202.0,0.0
first_road_number_6152.0,0.0
first_road_number_2248.0,0.0
first_road_number_6141.0,0.0
first_road_number_6208.0,0.0
first_road_number_6206.0,0.0
first_road_number_2234.0,0.0
first_road_number_6203.0,0.0
first_road_number_3053.0,0.0
first_road_number_6080.0,0.0
first_road_number_6081.0,0.0
first_road_number_2275.0,0.0
first_road_number_2260.0,0.0
first_road_number_5259.0,0.0
first_road_number_6138.0,0.0
first_road_number_2188.0,0.0
first_road_number_495.0,0.0
first_road_number_2186.0,0.0
first_road_number_2185.0,0.0
first_road_number_2180.0,0.0
first_road_number_1072.0,0.0
first_road_number_2174.0,0.0
first_road_number_2169.0,0.0
first_road_number_6142.0,0.0
first_road_number_2231.0,0.0
first_road_number_5357.0,0.0
first_road_number_6034.0,0.0
first_road_number_5309.0,0.0
first_road_number_3231.0,0.0
first_road_number_5314.0,0.0
first_road_number_5319.0,0.0
first_road_number_3226.0,0.0
first_road_number_5322.0,0.0
first_road_number_5324.0,0.0
first_road_number_1039.0,0.0
first_road_number_5342.0,0.0
first_road_number_5345.0,0.0
first_road_number_3215.0,0.0
first_road_number_5348.0,0.0
first_road_number_5350.0,0.0
first_road_number_5355.0,0.0
first_road_number_5356.0,0.0
first_road_number_5308.0,0.0
first_road_number_3115.0,0.0
first_road_number_6147.0,0.0
first_road_number_3112.0,0.0
first_road_number_6149.0,0.0
first_road_number_6150.0,0.0
first_road_number_6151.0,0.0
first_road_number_2229.0,0.0
first_road_number_2207.0,0.0
first_road_number_6155.0,0.0
first_road_number_6156.0,0.0
first_road_number_2227.0,0.0
first_road_number_6158.0,0.0
first_road_number_2225.0,0.0
first_road_number_6160.0,0.0
first_road_number_6162.0,0.0
first_road_number_6170.0,0.0
first_road_number_6171.0,0.0
first_road_number_5197.0,0.0
first_road_number_3331.0,0.0
first_road_number_5050.0,0.0
first_road_number_3341.0,0.0
first_road_number_1193.0,0.0
first_road_number_1216.0,0.0
first_road_number_1204.0,0.0
first_road_number_6270.0,0.0
first_road_number_1196.0,0.0
age_band_of_driver_0 - 5,0.0
first_road_number_1194.0,0.0
first_road_number_138.0,0.0
first_road_number_1335.0,0.0
first_road_number_3343.0,0.0
first_road_number_290.0,0.0
first_road_number_1337.0,0.0
first_road_number_6321.0,0.0
first_road_number_2012.0,0.0
first_road_number_6425.0,0.0
first_road_number_470.0,0.0
first_road_number_469.0,0.0
first_road_number_1219.0,0.0
first_road_number_1111.0,0.0
first_road_number_1110.0,0.0
first_road_number_1076.0,0.0
age_band_of_driver_6 - 10,0.0
first_road_number_1185.0,0.0
first_road_number_1187.0,0.0
first_road_number_6266.0,0.0
first_road_number_1258.0,0.0
first_road_number_1254.0,0.0
first_road_number_1251.0,0.0
first_road_number_1336.0,0.0
first_road_number_1250.0,0.0
first_road_number_1246.0,0.0
first_road_number_1103.0,0.0
first_road_number_1235.0,0.0
first_road_number_1229.0,0.0
first_road_number_2135.0,0.0
hit_object_off_carriageway_Submerged in water,0.0
first_road_number_2002.0,0.0
first_road_number_2001.0,0.0
